이지스밸류플러스리츠|5000|삼성증권,한화투자증권,신영증권|2020.06.10~06.11|2020.06.10|2020.06.11|2020.06.10|5000~5000|5000~5000|5000~5000|118500|118500|87.09:1|8.70%|2020.06.16~06.17|2020.06.16|2020.06.17|26.86:1|true|true|true|true|2020/07/16|5620|-0.53%|12.4%|4800|-4%|4410
라이프시맨틱스|12500|한국투자증권|2021.03.08~03.09|2021.03.08|2021.03.09|2021.03.08|9000~12500|9000~12500|9000~12500|9000|9000|1402.17:1|3.78%|2021.03.11~03.12|2021.03.11|2021.03.12|1774.57:1|true|true|true|true|2021/03/23|8950|7.19%|-28.4%|25000|100%|17500
우리기업인수목적2호|2000|우리투자증권|2013.11.07~11.08|2013.11.07|2013.11.08|2013.11.07|2000~2000|2000~2000|2000~2000|13000|13000||-|2013.11.13~11.14|2013.11.13|2013.11.14|1.55:1|true|true|true|true|2013/11/21|-|%|%|2005|0.25%|1970
아비스타|11100|대우증권|2006.12.08~-|2006.12.08|null|2006.12.08|10000~12000|10000~12000|10000~12000|33300|33300||99.95%|2006.12.13~12.15|2006.12.13|2006.12.15|389.19:1|true|true|true|true|2006/12/26|-|%|%|13200|18.92%|11300
현대에너지솔루션|18000|한국투자증권,하나금융투자,KB증권,하이투자증권,유안타증권|2019.11.04~11.05|2019.11.04|2019.11.05|2019.11.04|24000~28000|24000~28000|24000~28000|96000|96000|26.63:1|3.07%|2019.11.07~11.08|2019.11.07|2019.11.08|126.68:1|true|true|true|true|2019/11/19|21200|0.24%|17.78%|18200|1.11%|17300
SBIAXES(구.AXES홀딩스)|3600|하나대투증권|2012.11.20~11.21|2012.11.20|2012.11.21|2012.11.20|3000~3600|3000~3600|3000~3600|19229|19229||-|2012.11.28~11.29|2012.11.28|2012.11.29|2.4:1|true|true|true|true|2012/12/17|-|%|%|3240|-10%|3725
모아데이타|null|하나금융투자|2022.02.21~02.22|2022.02.21|2022.02.22|null|24000~28000|null|24000~28000|-|null|null|null|2022.02.25~02.28|2022.02.25|2022.02.28||true|false|true|false|null|null|null|null|null|null|null
유진스팩7호|2000|유진증권|2021.08.26~08.27|2021.08.26|2021.08.27|2021.08.26|2000~2000|2000~2000|2000~2000|8000|8000||-|2021.09.02~09.03|2021.09.02|2021.09.03|3921.38:1|true|true|true|true|2021/09/13|2120|0.71%|6%|4000|100%|2800
하나머티리얼즈|12000|NH투자증권,대신증권|2017.04.12~04.13|2017.04.12|2017.04.13|2017.04.12|10000~12000|10000~12000|10000~12000|19400|19400|689.90:1|49.73%|2017.04.18~04.19|2017.04.18|2017.04.19|955.33:1|true|true|true|true|2017/04/28|-|%|%|17500|45.83%|15950
에코캡|4200|IBK투자증권|2018.11.12~11.13|2018.11.12|2018.11.13|2018.11.12|4200~5200|4200~5200|4200~5200|16800|16800|20.66:1|-|2018.11.19~11.20|2018.11.19|2018.11.20|0.35:1|true|true|true|true|2018/12/05|-|%|%|4100|-2.38%|5330
동양생명|17000|대우증권외2|2009.09.23~09.24|2009.09.23|2009.09.24|2009.09.23|17000~22000|17000~22000|17000~22000|340380|340380||-|2009.09.29~09.30|2009.09.29|2009.09.30|12.67:1|true|true|true|true|2009/10/08|-|%|%|15700|-7.65%|14150
덕신하우징|13000|현대증권|2014.07.15~07.16|2014.07.15|2014.07.16|2014.07.15|9600~11000|9600~11000|9600~11000|19200|19200|650.72:1|59.86%|2014.07.23~07.24|2014.07.23|2014.07.24|899.07:1|true|true|true|true|2014/08/01|-|%|%|21650|66.54%|20950
텔콘|14500|대신증권|2014.11.10~11.11|2014.11.10|2014.11.11|2014.11.10|12500~14500|12500~14500|12500~14500|17500|17500|162.88:1|5.53%|2014.11.13~11.14|2014.11.13|2014.11.14|482.06:1|true|true|true|true|2014/11/24|-|%|%|13800|-4.83%|11750
파티게임즈|13000|우리투자증권|2014.11.04~11.05|2014.11.04|2014.11.05|2014.11.04|10500~13000|10500~13000|10500~13000|10080|10080|224.12:1|24.62%|2014.11.11~11.12|2014.11.11|2014.11.12|735.99:1|true|true|true|true|2014/11/21|-|%|%|26000|100%|29900
메타바이오메드|9000|한국투자증권|2008.03.25~-|2008.03.25|null|2008.03.25|10500~13000|10500~13000|10500~13000|90000|90000||13.57%|2008.04.03~04.04|2008.04.03|2008.04.04|980:1|true|true|true|true|2008/04/15|-|%|%|12500|38.89%|10650
엠게임|10000|미래에셋증권|2008.12.01~12.02|2008.12.01|2008.12.02|2008.12.01|11000~13000|11000~13000|11000~13000|3100|3100||-|2008.12.09~12.10|2008.12.09|2008.12.10|663.54:1|true|true|true|true|2008/12/19|-|%|%|15000|50%|14800
엠디에스테크놀로지|13000|교보증권|2006.09.06~-|2006.09.06|null|2006.09.06|13000~16000|13000~16000|13000~16000|15990|15990||89.02%|2006.09.13~09.15|2006.09.13|2006.09.15|341.19:1|true|true|true|true|2006/09/26|-|%|%|17500|34.62%|20100
리드|5100|대우증권|2015.11.04~11.05|2015.11.04|2015.11.05|2015.11.04|4500~5100|4500~5100|4500~5100|3517|3517|42.89:1|7.00%|2015.11.11~11.12|2015.11.11|2015.11.12|45.64:1|true|true|true|true|2015/11/20|-|%|%|4590|-10%|3945
디앤디플랫폼리츠|5000|NH투자증권,신한금융투자,대신증권|2021.07.26~07.28|2021.07.26|2021.07.28|2021.07.26|5000~5000|5000~5000|5000~5000|175000|175000||-|2021.08.05~08.09|2021.08.05|2021.08.09|36.43:1|true|true|true|true|2021/08/27|5210|0.58%|4.2%|5390|7.8%|5290
예스이십사|6300|동양증권|2008.04.15~-|2008.04.15|null|2008.04.15|6500~7500|6500~7500|6500~7500|21735|21735||-|2008.04.23~04.24|2008.04.23|2008.04.24|302.7:1|true|true|true|true|2008/05/07|-|%|%|10000|58.73%|8500
제이엔케이히터|13600|우리투자증권|2011.01.13~01.14|2011.01.13|2011.01.14|2011.01.13|10500~13600|10500~13600|10500~13600|27200|27200||-|2011.01.20~01.21|2011.01.20|2011.01.21|621:1|true|true|true|true|2011/01/31|-|%|%|12250|-9.93%|14050
티케이케미칼|5000|우리투자증권|2011.04.07~04.08|2011.04.07|2011.04.08|2011.04.07|4500~5000|4500~5000|4500~5000|198000|198000||-|2011.04.14~04.15|2011.04.14|2011.04.15|1.94:1|true|true|true|true|2011/04/26|-|%|%|4850|-3%|5570
중국원양자원유한공사|3100|현대증권|2009.05.04~05.06|2009.05.04|2009.05.06|2009.05.04|2300~2900|2300~2900|2300~2900|53320|53320||-|2009.05.13~05.14|2009.05.13|2009.05.14|243.5:1|true|true|true|true|2009/05/22|-|%|%|6200|100%|7130
에스엔유프리시젼|27000|동원증권|2005.01.04~-|2005.01.04|null|2005.01.04|25000~29000|25000~29000|25000~29000|18900|18900||-|2005.01.12~01.14|2005.01.12|2005.01.14|631.18:1|true|true|true|false|null|null|null|null|null|null|null
금세기차륜(골든센츄리)|3500|유안타증권|2016.10.04~10.05|2016.10.04|2016.10.05|2016.10.04|3200~4200|3200~4200|3200~4200|25295|25295|181.93:1|0.55%|2016.10.10~10.11|2016.10.10|2016.10.11|345.4:1|true|true|true|true|2016/10/19|-|%|%|4005|14.43%|3815
씨티케이코스메틱스|55000|미래에셋대우,신영증권|2017.11.21~11.22|2017.11.21|2017.11.22|2017.11.21|46000~55000|46000~55000|46000~55000|92000|92000|188.65:1|6.60%|2017.11.27~11.28|2017.11.27|2017.11.28|145.75:1|true|true|true|true|2017/12/07|-|%|%|49500|-10%|42300
애드바이오텍|7000|대신증권|2022.01.06~01.07|2022.01.06|2022.01.07|2022.01.06|7000~8000|7000~8000|7000~8000|9520|9520|102.15:1|-|2022.01.13~01.14|2022.01.13|2022.01.14|27.20:1|true|true|true|true|2022/01/24|5190|-0.38%|-25.86%|6730|-3.86%|5950
빅솔론|10000|교보증권|2007.08.03~-|2007.08.03|null|2007.08.03|8000~9000|8000~9000|8000~9000|8560|8560||81.99%|2007.08.07~08.08|2007.08.07|2007.08.08|841:1|true|true|true|true|2007/08/20|-|%|%|12000|20%|10200
세실|11000|CJ투자증권|2007.11.02~-|2007.11.02|null|2007.11.02|11000~13000|11000~13000|11000~13000|27500|27500||27.02%|2007.11.08~11.09|2007.11.08|2007.11.09|21:1|true|true|true|true|2007/11/20|-|%|%|9900|-10%|11350
펄어비스|103000|한국투자증권|2017.08.29~08.30|2017.08.29|2017.08.30|2017.08.29|80000~103000|80000~103000|80000~103000|144000|144000|62.40:1|6.22%|2017.09.05~09.06|2017.09.05|2017.09.06|0.43:1|true|true|true|true|2017/09/14|94200|1.07%|-8.54%|92700|-10%|98900
베셀|9000|키움증권|2015.06.03~06.04|2015.06.03|2015.06.04|2015.06.03|8000~9000|8000~9000|8000~9000|4800|4800|437.68:1|-|2015.06.08~06.09|2015.06.08|2015.06.09|680.95:1|true|true|true|true|2015/06/19|-|%|%|13400|48.89%|10400
수산아이앤티(구.플러스기술)|11500|삼성증권|2016.09.22~09.23|2016.09.22|2016.09.23|2016.09.22|10500~11500|10500~11500|10500~11500|17850|17850|157.55:1|0.64%|2016.09.29~09.30|2016.09.29|2016.09.30|12.97:1|true|true|true|true|2016/10/11|-|%|%|11500|0%|14950
한화플러스스팩2호|2000|한화투자증권|2021.07.21~07.22|2021.07.21|2021.07.22|2021.07.21|2000~2000|2000~2000|2000~2000|7500|7500||-|2021.07.26~07.27|2021.07.26|2021.07.27|481.19:1|true|true|true|true|2021/08/05|2170|-0.23%|8.5%|4000|100%|-
이엠코리아|8500|한국투자증권|2007.10.09~-|2007.10.09|null|2007.10.09|8300~9300|8300~9300|8300~9300|12495|12495||-|2007.10.17~10.18|2007.10.17|2007.10.18|2.73:1|true|true|true|true|2007/10/29|-|%|%|9390|10.47%|7990
화인에이티씨|2800|LG투자증권|2004.11.15~-|2004.11.15|null|2004.11.15|2800~3200|2800~3200|2800~3200|3052|3052||-|2004.11.22~11.23|2004.11.22|2004.11.23||true|true|true|false|null|null|null|null|null|null|null
우리스팩3호|2000|우리투자증권|2014.07.28~07.29|2014.07.28|2014.07.29|2014.07.28|2000~2000|2000~2000|2000~2000|13000|13000||-|2014.08.04~08.05|2014.08.04|2014.08.05|284.88:1|true|true|true|true|2014/08/13|-|%|%|2150|7.5%|2085
삼성스팩2호|2000|삼성증권,신한금융투자|2018.08.27~08.28|2018.08.27|2018.08.28|2018.08.27|2000~2000|2000~2000|2000~2000|13000|13000||-|2018.09.03~09.04|2018.09.03|2018.09.04|20.65:1|true|true|true|true|2018/09/13|-|%|%|2030|1.5%|2040
파워넷|6500|DB금융투자|2018.05.24~05.25|2018.05.24|2018.05.25|2018.05.24|5500~6500|5500~6500|5500~6500|19639|19639|590.60:1|7.66%|2018.05.29~05.30|2018.05.29|2018.05.30|1144:1|true|true|true|true|2018/06/07|4530|1.80%|-30.31%|10100|55.38%|7750
인텔리안테크놀로지스|19000|한국투자증권|2016.09.28~09.29|2016.09.28|2016.09.29|2016.09.28|18000~20500|18000~20500|18000~20500|26100|26100|319:1|1.30%|2016.10.06~10.07|2016.10.06|2016.10.07|744.63:1|true|true|true|true|2016/10/18|-|%|%|18750|-1.32%|17050
한화에스비아이스팩|2000|한화투자증권|2019.04.16~04.17|2019.04.16|2019.04.17|2019.04.16|2000~2000|2000~2000|2000~2000|7500|7500||-|2019.04.22~04.23|2019.04.22|2019.04.23|6.66:1|true|true|true|true|2019/05/03|-|%|%|2005|0.25%|2655
엔에프씨|13400|삼성증권|2020.11.16~11.17|2020.11.16|2020.11.17|2020.11.16|10200~13400|10200~13400|10200~13400|20400|20400|979.94:1|6.15%|2020.11.23~11.24|2020.11.23|2020.11.24|643.85:1|true|true|true|true|2020/12/02|11300|2.73%|-15.67%|20700|54.48%|16950
화신테크|2700|대우증권|2006.10.27~-|2006.10.27|null|2006.10.27|2500~3000|2500~3000|2500~3000|6750|6750||99.94%|2006.10.31~11.02|2006.10.31|2006.11.02|661.87:1|true|true|true|true|2006/11/10|-|%|%|5400|100%|6210
모빌리언스|4700|교보증권|2004.11.24~-|2004.11.24|null|2004.11.24|6500~8500|6500~8500|6500~8500|7800|7800||-|2004.12.01~12.02|2004.12.01|2004.12.02|91:1|true|true|true|false|null|null|null|null|null|null|null
티에스이|45000|한국투자증권|2010.12.16~12.17|2010.12.16|2010.12.17|2010.12.16|45000~52000|45000~52000|45000~52000|36549|36549||-|2010.12.23~12.24|2010.12.23|2010.12.24|47.90:1|true|true|true|true|2011/01/05|-|%|%|66600|48%|76500
에스이티아이|17500|삼성증권|2010.01.18~01.19|2010.01.18|2010.01.19|2010.01.18|16500~18000|16500~18000|16500~18000|31020|31020||-|2010.01.26~01.27|2010.01.26|2010.01.27|52.2:1|true|true|true|true|2010/02/04|-|%|%|15750|-10%|15450
한화플러스스팩1호|2000|한화투자증권|2019.12.11~12.12|2019.12.11|2019.12.12|2019.12.11|2000~2000|2000~2000|2000~2000|8000|8000||-|2019.12.16~12.17|2019.12.16|2019.12.17|9.00:1|true|true|true|true|2019/12/27|2265|2.03%|13.25%|2005|0.25%|2000
티앤엘|36000|한국투자증권|2020.11.09~11.10|2020.11.09|2020.11.10|2020.11.09|34000~38000|34000~38000|34000~38000|27200|27200|338.91:1|0.41%|2020.11.12~11.13|2020.11.12|2020.11.13|1109.19:1|true|true|true|true|2020/11/20|39400|4.23%|9.44%|72000|100%|54000
피씨엘|8000|한국투자증권|2017.02.08~02.09|2017.02.08|2017.02.09|2017.02.08|10500~13000|10500~13000|10500~13000|15750|15750|6.61:1|0.46%|2017.02.13~02.14|2017.02.13|2017.02.14|2.01:1|true|true|true|true|2017/02/23|-|%|%|7800|-2.5%|9160
교촌에프앤비|12300|미래에셋대우|2020.10.28~10.29|2020.10.28|2020.10.29|2020.10.28|10600~12300|10600~12300|10600~12300|61480|61480|999.44:1|3.90%|2020.11.03~11.04|2020.11.03|2020.11.04|1318.29:1|true|true|true|true|2020/11/12|13400|0.75%|8.94%|23850|93.9%|31000
미래에셋글로벌리츠|5000|미래에셋증권,KB증권,NH투자증권|2021.11.15~11.17|2021.11.15|2021.11.17|2021.11.15|5000~5000|5000~5000|5000~5000|75100|75100|1019.58:1|17.34%|2021.11.22~11.24|2021.11.22|2021.11.24|753.4:1|true|true|true|true|2021/12/03|5490|1.29%|9.8%|5310|6.2%|5230
IBKS스마트스팩|1000|IBK투자증권|2010.12.07~12.08|2010.12.07|2010.12.08|2010.12.07|1000~1000|1000~1000|1000~1000|20000|20000||-|2010.12.13~12.14|2010.12.13|2010.12.14|4.84:1|true|true|true|true|2010/12/22|-|%|%|990|-1%|998
코스메카코리아|54000|삼성증권,이베스트투자증권|2016.10.11~10.12|2016.10.11|2016.10.12|2016.10.11|48000~54000|48000~54000|48000~54000|64320|64320|573.0:1|30.80%|2016.10.18~10.19|2016.10.18|2016.10.19|391.4:1|true|true|true|true|2016/10/28|-|%|%|71400|32.22%|62500
케어랩스|20000|한국투자증권|2018.03.12~03.13|2018.03.12|2018.03.13|2018.03.12|15000~18000|15000~18000|15000~18000|19500|19500|934.42:1|40.19%|2018.03.19~03.20|2018.03.19|2018.03.20|886.14:1|true|true|true|true|2018/03/28|-|%|%|40000|100%|52000
압타바이오|30000|삼성증권,미래에셋대우|2019.05.28~05.29|2019.05.28|2019.05.29|2019.05.28|21000~25000|21000~25000|21000~25000|45780|45780|856.41:1|35.10%|2019.06.03~06.04|2019.06.03|2019.06.04|663.03:1|true|true|true|true|2019/06/12|26900|8.03%|-10.33%|50200|67.33%|38900
젠큐릭스|22700|미래에셋대우|2020.06.10~06.11|2020.06.10|2020.06.11|2020.06.10|22700~26100|22700~26100|22700~26100|22700|22700|77.03:1|-|2020.06.15~06.16|2020.06.15|2020.06.16|12.35:1|true|true|true|true|2020/06/25|14600|0.00%|-35.68%|25100|10.57%|21650
에스앤에스텍|4000|대우증권|2009.03.25~03.26|2009.03.25|2009.03.26|2009.03.25|3500~4500|3500~4500|3500~4500|9200|9200||-|2009.04.01~04.02|2009.04.01|2009.04.02|460.23:1|true|true|true|true|2009/04/14|-|%|%|8000|100%|9200
에브리봇|36700|NH투자증권|2021.07.13~07.14|2021.07.13|2021.07.14|2021.07.13|32600~36700|32600~36700|32600~36700|36512|36512|576.74:1|0.67%|2021.07.19~07.20|2021.07.19|2021.07.20|159.42:1|true|true|true|true|2021/07/28|34900|8.55%|-4.9%|33050|-9.95%|30300
유진스팩5호|2000|유진증권|2019.09.17~09.18|2019.09.17|2019.09.18|2019.09.17|2000~2000|2000~2000|2000~2000|7000|7000||-|2019.09.23~09.24|2019.09.23|2019.09.24|268.73:1|true|true|true|true|2019/10/02|-|%|%|2045|2.25%|2045
디앤티|6200|동양증권|2006.12.04~-|2006.12.04|null|2006.12.04|6000~7000|6000~7000|6000~7000|4960|4960||53.33%|2006.12.11~12.13|2006.12.11|2006.12.13|624.68:1|true|true|true|true|2006/12/22|-|%|%|9100|46.77%|7740
한텍엔지니어링|8500|굿모닝신한증권|2008.06.25~06.26|2008.06.25|2008.06.26|2008.06.25|10200~11500|10200~11500|10200~11500|15300|15300||9.73%|2008.07.07~07.08|2008.07.07|2008.07.08|0.41:1|true|true|true|true|2008/07/18|-|%|%|7900|-7.06%|6720
광진윈텍|2600|신영증권|2006.09.27~-|2006.09.27|null|2006.09.27|2400~2800|2400~2800|2400~2800|6474|6474||97.31%|2006.10.10~10.12|2006.10.10|2006.10.12|903.07:1|true|true|true|true|2006/10/20|-|%|%|5200|100%|5980
SK바이오사이언스|65000|NH투자증권,한국투자증권,미래에셋증권,SK증권,삼성증권,하나금융투자|2021.03.04~03.05|2021.03.04|2021.03.05|2021.03.04|49000~65000|49000~65000|49000~65000|1124550|1124550|1275.47:1|59.92%|2021.03.09~03.10|2021.03.09|2021.03.10|335.36:1|true|true|true|true|2021/03/18|165000|2.48%|153.85%|130000|100%|169000
로스웰|3200|신한금융투자|2016.06.13~06.14|2016.06.13|2016.06.14|2016.06.13|2100~3200|2100~3200|2100~3200|63000|63000|386.96:1|26.60%|2016.06.17~06.20|2016.06.17|2016.06.20|328.18:1|true|true|true|true|2016/06/30|-|%|%|3915|22.34%|3415
성진지오텍|14000|대우증권|2007.11.13~-|2007.11.13|null|2007.11.13|14000~17000|14000~17000|14000~17000|80003|80003||20.00%|2007.11.19~11.20|2007.11.19|2007.11.20|2.33:1|true|true|true|true|2007/11/29|-|%|%|13400|-4.29%|11400
휴온스|9300|한국투자증권|2006.11.28~-|2006.11.28|null|2006.11.28|8000~9500|8000~9500|8000~9500|11160|11160||99.90%|2006.12.04~12.06|2006.12.04|2006.12.06|1171.1:1|true|true|true|true|2006/12/19|-|%|%|17100|83.87%|14550
비씨월드제약|15700|대우증권,대신증권|2014.11.26~11.27|2014.11.26|2014.11.27|2014.11.26|12000~15700|12000~15700|12000~15700|19872|19872|356.75:1|26.60%|2014.12.03~12.04|2014.12.03|2014.12.04|681:1|true|true|true|true|2014/12/15|-|%|%|18100|15.29%|17550
아바코|5700|현대증권|2005.09.21~-|2005.09.21|null|2005.09.21|5500~6400|5500~6400|5500~6400|14308|14308||-|2005.09.28~09.30|2005.09.28|2005.09.30|533.72:1|true|true|true|false|null|null|null|null|null|null|null
유진스팩6호|2000|유진증권|2021.03.23~03.24|2021.03.23|2021.03.24|2021.03.23|2000~2000|2000~2000|2000~2000|5600|5600||-|2021.03.30~03.31|2021.03.30|2021.03.31|236.23:1|true|true|true|true|2021/04/08|2165|0.23%|8.25%|2050|2.5%|2045
삼성스팩4호|2000|삼성증권|2021.05.06~05.07|2021.05.06|2021.05.07|2021.05.06|2000~2000|2000~2000|2000~2000|7400|7400||-|2021.05.11~05.12|2021.05.11|2021.05.12|78.63:1|true|true|true|true|2021/05/21|4430|1.72%|121.5%|2070|3.5%|2105
에어부산|3600|NH투자증권,미래에셋대우,BNK투자증권|2018.12.13~12.14|2018.12.13|2018.12.14|2018.12.13|3600~4000|3600~4000|3600~4000|18745|18745|23.89:1|0.40%|2018.12.18~12.19|2018.12.18|2018.12.19|36.5:1|true|true|true|true|2018/12/27|-|%|%|4020|11.67%|5220
동아엘텍|6000|교보증권|2006.12.12~-|2006.12.12|null|2006.12.12|5500~6500|5500~6500|5500~6500|6000|6000||63.54%|2006.12.18~12.20|2006.12.18|2006.12.20|746.55:1|true|true|true|true|2007/01/03|-|%|%|7020|17%|6250
차이나그레이트스타인터내셔널리|1700|NH투자증권|2009.05.11~05.12|2009.05.11|2009.05.12|2009.05.11|1200~1600|1200~1600|1200~1600|51000|51000||14.03%|2009.05.19~05.20|2009.05.19|2009.05.20|205.77:1|true|true|true|true|2009/05/29|-|%|%|3400|100%|3450
아바텍|6300|한국투자증권|2012.10.16~10.17|2012.10.16|2012.10.17|2012.10.16|5100~5800|5100~5800|5100~5800|18585|18585||-|2012.10.25~10.26|2012.10.25|2012.10.26|551.8:1|true|true|true|true|2012/11/06|-|%|%|10500|66.67%|12050
하나마이크론|7600|대우증권|2005.09.23~-|2005.09.23|null|2005.09.23|6500~8000|6500~8000|6500~8000|16150|16150||-|2005.09.28~09.30|2005.09.28|2005.09.30|435.50:1|true|true|true|false|null|null|null|null|null|null|null
아미코젠|25000|우리투자증권|2013.08.29~08.30|2013.08.29|2013.08.30|2013.08.29|20800~23800|20800~23800|20800~23800|15762|15762||-|2013.09.04~09.05|2013.09.04|2013.09.05|641.43:1|true|true|true|true|2013/09/12|-|%|%|50000|100%|57500
케이엠에이치|9500|IBK투자증권|2011.05.11~05.12|2011.05.11|2011.05.12|2011.05.11|9500~11500|9500~11500|9500~11500|-|-||-|2011.05.16~05.17|2011.05.16|2011.05.17|14.08:1|true|true|true|true|2011/05/25|-|%|%|8550|-10%|7270
케이비스팩20호|2000|KB증권|2020.01.13~01.14|2020.01.13|2020.01.14|2020.01.13|2000~2000|2000~2000|2000~2000|12000|12000||-|2020.01.16~01.17|2020.01.16|2020.01.17|1.19:1|true|true|true|true|2020/01/30|2060|0.49%|3%|2000|0%|2000
우진|15000|한국투자증권|2010.07.06~07.07|2010.07.06|2010.07.07|2010.07.06|13600~15200|13600~15200|13600~15200|29512|29512||-|2010.07.15~07.16|2010.07.15|2010.07.16|723.42:1|true|true|true|true|2010/07/26|-|%|%|30000|100%|34500
우리스팩1호|10000|우리투자증권|2010.04.26~04.27|2010.04.26|2010.04.27|2010.04.26|10000~-|10000~-|10000|35000|35000||-|2010.04.29~04.30|2010.04.29|2010.04.30|193.4:1|true|true|true|true|2010/05/11|-|%|%|10500|5%|10050
딥노이드|42000|KB증권|2021.08.02~08.03|2021.08.02|2021.08.03|2021.08.02|31500~42000|31500~42000|31500~42000|9450|9450|1179.07:1|7.29%|2021.08.05~08.06|2021.08.05|2021.08.06|834.86:1|true|true|true|true|2021/08/17|14300|4.76%|-65.95%|72000|71.43%|50400
크리스에프앤씨|30000|KB증권,KTB투자증권|2018.09.11~09.12|2018.09.11|2018.09.12|2018.09.11|34000~38200|34000~38200|34000~38200|119544|119544|7.89:1|-|2018.09.17~09.18|2018.09.17|2018.09.18|0.53:1|true|true|true|true|2018/10/01|-|%|%|27000|-10%|24000
알비더블유|21400|미래에셋증권|2021.11.05~11.08|2021.11.05|2021.11.08|2021.11.05|18700~21400|18700~21400|18700~21400|23431|23431|1719.61:1|15.98%|2021.11.11~11.12|2021.11.11|2021.11.12|3706.79:1|true|true|true|true|2021/11/22|20400|2.77%|-4.67%|42800|100%|38950
삼성카드|48000|한국투자증권|2007.06.12~-|2007.06.12|null|2007.06.12|40000~45000|40000~45000|40000~45000|48000|48000||-|2007.06.18~06.21|2007.06.18|2007.06.21|103:1|true|true|true|true|2007/06/27|-|%|%|62200|29.58%|61200
엔바이오니아|8200|미래에셋대우|2019.10.07~10.08|2019.10.07|2019.10.08|2019.10.07|8200~10300|8200~10300|8200~10300|9102|9102|425.80:1|3.80%|2019.10.14~10.15|2019.10.14|2019.10.15|910.32:1|true|true|true|true|2019/10/24|12200|5.63%|48.78%|10700|30.49%|12100
제노포커스|11000|한국투자증권|2015.05.13~05.14|2015.05.13|2015.05.14|2015.05.13|8000~9000|8000~9000|8000~9000|9600|9600|842.79:1|41.12%|2015.05.18~05.19|2015.05.18|2015.05.19|1206.75:1|true|true|true|true|2015/05/29|-|%|%|22000|100%|25300
이즈미디어|7500|한국투자증권|2017.07.10~07.11|2017.07.10|2017.07.11|2017.07.10|7500~10000|7500~10000|7500~10000|11400|11400|129.22:1|1.38%|2017.07.17~07.18|2017.07.17|2017.07.18|13.87:1|true|true|true|true|2017/07/26|-|%|%|8400|12%|9360
이베스트스팩2호|2000|이베스트투자증권|2015.06.10~06.11|2015.06.10|2015.06.11|2015.06.10|2000~2000|2000~2000|2000~2000|13000|13000||-|2015.06.15~06.16|2015.06.15|2015.06.16|30.84:1|true|true|true|true|2015/06/26|-|%|%|2020|1%|2055
화우테크놀러지|3700|우리투자증권|2005.11.07~-|2005.11.07|null|2005.11.07|3100~3700|3100~3700|3100~3700|2220|2220||-|2005.11.16~11.18|2005.11.16|2005.11.18|653.37:1|true|true|true|false|null|null|null|null|null|null|null
한국정보인증|1800|현대증권|2014.01.14~01.15|2014.01.14|2014.01.15|2014.01.14|1600~1800|1600~1800|1600~1800|8640|8640||-|2014.01.21~01.22|2014.01.21|2014.01.22|922:1|true|true|true|true|2014/02/04|-|%|%|2900|61.11%|3335
엘비루셈|14000|한국투자증권,KB증권|2021.05.26~05.27|2021.05.26|2021.05.27|2021.05.26|12000~14000|12000~14000|12000~14000|72000|72000|1419.23:1|4.48%|2021.06.02~06.03|2021.06.02|2021.06.03|824.51:1|true|true|true|true|2021/06/11|11250|2.27%|-19.64%|18000|28.57%|15200
